instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rt. Rev.,﻿J.B. Miege,"﻿S.J., D.D.",,,,,,1864,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿Theodore Heimann,,,,,,,1864,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿F.X. De Coen,﻿S.J.,,,,,,1864,VAKansas
﻿kc.ks.0002,﻿church,﻿St. Joseph's Church,﻿German,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿Antony Kuhls,,,,,,,1864,VAKansas
﻿kc.ks.0005,﻿church,﻿SS. Peter and Paul's,English,,,,﻿Atchison County,,﻿Atchison,,﻿KS,,,,,,,,,﻿Very Rev.,﻿Augustine Wirth,﻿O.S.B.,﻿Prior,,,,,1864,VAKansas
﻿kc.ks.0006,﻿church,not recorded,English,,,,,,﻿Monrovia,,﻿KS,,,,,﻿Attended from Atchison,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0007,﻿church,not recorded,English,,,,﻿Atchison County,,﻿Mooney Creek,,﻿KS,,,,,﻿Attended from Atchison,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0007,﻿church,not recorded,English,,,,﻿Atchison County,,﻿Ellwood,,﻿KS,,,,,﻿Attended from Atchison,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0017,﻿church,not recorded,English,,,,,,﻿Belmont,,﻿KS,,,,,﻿Attended from Atchison,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0017,﻿church,not recorded,English,,,,,,﻿Palermo,,﻿KS,,,,,﻿Attended from Atchison,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0019,﻿church,not recorded,English,,,,,,﻿Wolf River,,﻿KS,,,,,﻿Attended from Atchison,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0019,﻿church,not recorded,English,,,,,,﻿Troy,,﻿KS,,,,,﻿Attended from Atchison,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0022,﻿church,not recorded,English,,,,﻿Doniphan County,,﻿Iowa Point,,﻿KS,,,,,﻿Attended from Atchison,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0091,﻿church,﻿St. Peter's,English,,,,﻿Douglas County,,﻿Big Springs,,﻿KS,,,,,﻿Attended from Topeka,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0047,﻿church,﻿St. Columbkil's,English,,,,﻿Johnson County,,﻿Bull Creek,,﻿KS,,,,,﻿Attended from Lawrence,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0092,﻿church,not recorded,English,,,,﻿Coffey County,,﻿Burlington,,﻿KS,,,,,﻿Attended from St. Boniface,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0036,﻿church,not recorded,English,,,,﻿Dickinson County,,﻿Chapman's Creek,,﻿KS,,,,,﻿Attended from St. Mary's Mission,,,,,,,,,,,,1864,VAKansas
﻿kc.ks.0014,﻿church,﻿St. John's,English,,,,﻿Doniphan County,,﻿Doniphan,,﻿KS,,,,,﻿Visited from Atchison,,,,,,,,,,,,1864,VAKansas
