instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rt. Rev.,﻿J.B. Miege,"﻿S.J., D.D.",,,,,,1865,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿Theodore Heiman,,,,,,,1865,VAKansas
﻿kc.ks.0001,﻿church,﻿Church of the Immaculate Conception,English,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿P.M. Ponziglione,﻿S.J.,,,,,,1865,VAKansas
﻿kc.ks.0002,﻿church,﻿St. Joseph's Church,﻿German,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿Cyrillus Knoll,﻿O. Car. Calc.,,,,,,1865,VAKansas
﻿kc.ks.0002,﻿church,﻿St. Joseph's Church,﻿German,,,,,,﻿Leavenworth City,,﻿KS,,,,,,,,,﻿Rev.,﻿Xaverius Huber,﻿O. Car. Calc.,,,,,,1865,VAKansas
﻿kc.ks.0005,﻿church,﻿SS. Peter and Paul's,English,,,,﻿Atchison County,,﻿Atchison,,﻿KS,,,,,,,,,﻿Very Rev.,﻿Augustine Wirth,﻿O.S.B.,﻿Prior,,,,,1865,VAKansas
﻿kc.ks.0006,﻿church,not recorded,English,,,,,,﻿Monravia,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0007,﻿church,not recorded,English,,,,﻿Atchison County,,﻿Mooney Creek,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0007,﻿church,not recorded,English,,,,﻿Atchison County,,﻿Ellwood,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0017,﻿church,not recorded,English,,,,,,﻿Belmont,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0017,﻿church,not recorded,English,,,,,,﻿Palermo,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0019,﻿church,not recorded,English,,,,,,﻿Wolf River,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0019,﻿church,not recorded,English,,,,,,﻿Troy,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0022,﻿church,not recorded,English,,,,﻿Doniphan County,,﻿Iowa Point,,﻿KS,,,,﻿kc.ks.0005,﻿Attended from Atchison,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0091,﻿church,﻿St. Peter's,English,,,,﻿Douglas County,,﻿Big Springs,,﻿KS,,,,﻿kc.ks.0071,﻿Attended from Topeka,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0047,﻿church,﻿St. Columbkil's,English,,,,﻿Johnson County,,﻿Bull Creek,,﻿KS,,,,﻿kc.ks.0038,﻿Attended from Lawrence,,,,,,,,,,,,1865,VAKansas
﻿kc.ks.0092,﻿church,not recorded,English,,,,﻿Coffey County,,﻿Burlington,,﻿KS,,,,﻿kc.ks.0103,﻿Attended from St. Boniface's,,,,,,,,,,,,1865,VAKansas
