instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿mob.al.0001,﻿cathedral,not recorded,English,,,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,﻿AL,30.690120299999997,-88.0458984,,,,,,﻿Right Rev.,﻿Michael Portier,﻿D.D.,,,,,,1834,Mobile
﻿mob.al.0001,﻿cathedral,not recorded,English,,,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,,30.690120299999997,-88.0458984,,,,,,﻿Very Rev.,﻿M. Loras,﻿D.D.,,,,,,1834,Mobile
﻿mob.al.0001,﻿cathedral,not recorded,English,,,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,,30.690120299999997,-88.0458984,,,,,,﻿Rev.,﻿James Lesne,,,,,,,1834,Mobile
﻿mob.al.9001,﻿church,﻿St. Joseph's,English,,,,,,﻿Springhill,﻿Mobile,﻿AL,﻿AL,30.690120299999997,-88.0458984,,,,,,,,,,,,,,1834,Mobile
﻿mob.al.0022,﻿church,﻿St. Peter's,English,,,,,﻿Montgomery County,﻿Montgomery,﻿Montgomery,﻿AL,﻿AL,32.3754699,-86.3058448,,,,,,﻿Rev.,﻿G. Chalon,,,,,,,1834,Mobile
﻿mob.al.9002,﻿church,not recorded,English,,,,,,﻿Moulton,﻿Moulton,﻿AL,﻿AL,32.3754699,-86.3058448,,,,,,﻿Rev.,﻿P. Mauvernay,,,,,,,1834,Mobile
﻿mob.al.9003,﻿church,not recorded,English,,,,,,﻿Mount Vernon,﻿Mount Vernon,﻿AL,﻿AL,31.0863654789029,-88.0099302259182,,﻿visited by Rev. B. M. Loras,,,,,,,,,,,,1834,Mobile
﻿mob.al.9004,﻿church,not recorded,English,,,,,,﻿Bayou Battery,﻿Bayou La Batre,﻿AL,﻿AL,30.404284607666696,-88.24811635260521,,﻿visited by Rev. B. M. Loras,,,,,,,,,,,,1834,Mobile
﻿mob.al.9005,﻿academy,not recorded,English,,,,,,﻿Summerville,﻿Somerville,﻿AL,﻿AL,34.47,-86.798889,,,,,,﻿Rev.,﻿James Lesne,,,,,,,1834,Mobile
﻿sta.fl.0001,﻿academy,not recorded,English,﻿East Florida,,,,﻿St. Johns County,﻿St. Augustine,﻿St. Augustine,﻿FL,﻿FL,29.893102399999997,-81.31244863,,,,,,﻿Very Rev.,﻿Ed. Mayne,,,,,,,1834,Mobile
﻿mob.al.9000,﻿academy,not recorded,English,﻿A new Church,,,,﻿Escambia County,﻿Pensacola,﻿Pensacola,﻿FL,﻿FL,30.41378766,-87.21627056,,,,,,﻿Rev.,﻿S. Guinand,,,,,,,1834,Mobile
﻿sta.fl.0006,﻿academy,not recorded,English,,,,,﻿Nassau County,﻿Fernandina,﻿Fernandina Beach,﻿FL,﻿FL,30.67379678,-81.46152823,,,,,,﻿Rev.,﻿Ed. Mayne,,,,,,,1834,Mobile
﻿mob.al.0035,﻿college,﻿College of Spring Hill,English,"﻿the Faculty is two Professors of Enligh, two of the French, two of the Latin, one of the Spanish, Professor of Mathematics and a Director General of Studiest",﻿seven miles West of the city of Mobile,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,﻿AL,30.6940420070208,-88.1378647200977,,,,,﻿#REF!,﻿Right Rev. Dr.,﻿Portier,,﻿Bishop of Mobile,,,,,1834,Mobile
﻿mob.al.0035,﻿college,﻿College of Spring Hill,English,"﻿the Faculty is two Professors of Enligh, two of the French, two of the Latin, one of the Spanish, Professor of Mathematics and a Director General of Studiest",﻿seven miles West of the city of Mobile,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,,30.6940420070208,-88.1378647200977,,,,,,﻿Rev.,﻿John Bazin,,﻿President,,,,,1834,Mobile
﻿mob.al.0037,﻿convent and academy,not recorded,English,,,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,﻿AL,30.693651637098302,-88.0931224013243,,,,,﻿#REF!,,,,,,,,,1834,Mobile
